event_type,event_cause,latitude,longitude,requires_road_closure,start_datetime,status,corridor,priority,police_station,zone,junction,hour,weekday,is_weekend,fingerprint
unplanned,vehicle_breakdown,12.9862929,77.6462931,False,2023-11-28 07:21:15.274000+00:00,closed,Old Madras Road,High,Banaswadi,Central Zone 1,OldMadrasRd-80FeetRdJunc,7.0,Tuesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Old Madras Road
    Police Station: Banaswadi
    Zone: Central Zone 1
    Priority: High
    Road Closure: False
    Hour: 7.0
    Day: Tuesday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.9433721,77.5263333,False,2023-11-28 07:30:38.005000+00:00,closed,Mysore Road,High,Byatarayanapura,West Zone 1,MysoreRd-RingRdJunc(Nayandanahallii),7.0,Tuesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Mysore Road
    Police Station: Byatarayanapura
    Zone: West Zone 1
    Priority: High
    Road Closure: False
    Hour: 7.0
    Day: Tuesday
    Weekend: False
    "
unplanned,vehicle_breakdown,13.0440662,77.5088438,False,2023-11-28 07:43:53.869000+00:00,closed,Tumkur Road,High,Peenya,West Zone 1,HesaraghattaJunction,7.0,Tuesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Tumkur Road
    Police Station: Peenya
    Zone: West Zone 1
    Priority: High
    Road Closure: False
    Hour: 7.0
    Day: Tuesday
    Weekend: False
    "
unplanned,vehicle_breakdown,13.0110103,77.5836395,False,2023-11-28 08:11:05.729000+00:00,closed,Bellary Road 1,High,Sadashivanagar,West Zone 2,MekhriCircle,8.0,Tuesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Bellary Road 1
    Police Station: Sadashivanagar
    Zone: West Zone 2
    Priority: High
    Road Closure: False
    Hour: 8.0
    Day: Tuesday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.9769842,77.6087452,False,2023-11-28 08:24:31.787000+00:00,closed,Old Madras Road,High,Cubbon Park,Central Zone 1,KamrajRdJunction,8.0,Tuesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Old Madras Road
    Police Station: Cubbon Park
    Zone: Central Zone 1
    Priority: High
    Road Closure: False
    Hour: 8.0
    Day: Tuesday
    Weekend: False
    "
unplanned,vehicle_breakdown,13.0444098,77.5091487,False,2023-11-28 08:31:28.744000+00:00,closed,Tumkur Road,High,Peenya,West Zone 1,HesaraghattaJunction,8.0,Tuesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Tumkur Road
    Police Station: Peenya
    Zone: West Zone 1
    Priority: High
    Road Closure: False
    Hour: 8.0
    Day: Tuesday
    Weekend: False
    "
unplanned,vehicle_breakdown,13.0147278,77.5839424,False,2023-11-28 10:29:21.844000+00:00,closed,Bellary Road 1,High,Sadashivanagar,West Zone 2,MekhriCircle,10.0,Tuesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Bellary Road 1
    Police Station: Sadashivanagar
    Zone: West Zone 2
    Priority: High
    Road Closure: False
    Hour: 10.0
    Day: Tuesday
    Weekend: False
    "
unplanned,vehicle_breakdown,13.0139284,77.5837687,False,2023-11-28 20:31:15.825000+00:00,closed,Bellary Road 1,High,Sadashivanagar,West Zone 2,MekhriCircle,20.0,Tuesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Bellary Road 1
    Police Station: Sadashivanagar
    Zone: West Zone 2
    Priority: High
    Road Closure: False
    Hour: 20.0
    Day: Tuesday
    Weekend: False
    "
unplanned,vehicle_breakdown,13.0095235,77.6971236,False,2023-11-28 20:34:28.456000+00:00,closed,Non-corridor,Low,K.R. Pura,East Zone 2,Devasandra(k r puram),20.0,Tuesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: K.R. Pura
    Zone: East Zone 2
    Priority: Low
    Road Closure: False
    Hour: 20.0
    Day: Tuesday
    Weekend: False
    "
unplanned,vehicle_breakdown,13.0279028,77.5353479,False,2023-11-28 20:36:42.676000+00:00,closed,Tumkur Road,High,Yeshwanthpura,West Zone 1,GokuldasImagesJunc,20.0,Tuesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Tumkur Road
    Police Station: Yeshwanthpura
    Zone: West Zone 1
    Priority: High
    Road Closure: False
    Hour: 20.0
    Day: Tuesday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.9571883,77.5924233,True,2023-11-28 20:48:11.481000+00:00,closed,Non-corridor,Low,Wilson Garden,Central Zone 2,BMTCJunction-K H Road,20.0,Tuesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: Wilson Garden
    Zone: Central Zone 2
    Priority: Low
    Road Closure: True
    Hour: 20.0
    Day: Tuesday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.9570052,77.592585,False,2023-11-28 21:13:22.433000+00:00,closed,Non-corridor,Low,Wilson Garden,Central Zone 1,BMTCJunction-K H Road,21.0,Tuesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: Wilson Garden
    Zone: Central Zone 1
    Priority: Low
    Road Closure: False
    Hour: 21.0
    Day: Tuesday
    Weekend: False
    "
unplanned,pot_holes,12.973635,77.5693833,False,2023-11-28 21:14:15.797000+00:00,closed,Non-corridor,Low,Chamarajpet,Central Zone 2,ShantalaJunction,21.0,Tuesday,False,"
    Event Type: unplanned
    Cause: pot_holes
    Corridor: Non-corridor
    Police Station: Chamarajpet
    Zone: Central Zone 2
    Priority: Low
    Road Closure: False
    Hour: 21.0
    Day: Tuesday
    Weekend: False
    "
unplanned,vehicle_breakdown,13.0282752,77.6325668,False,2023-11-28 21:18:41.822000+00:00,closed,Airport New South Road,High,Hennuru,North Zone 1,HennurRoad-ORR Junc,21.0,Tuesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Airport New South Road
    Police Station: Hennuru
    Zone: North Zone 1
    Priority: High
    Road Closure: False
    Hour: 21.0
    Day: Tuesday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.9825195,77.5680083,False,2023-11-28 21:21:34.259000+00:00,closed,Non-corridor,Low,Sheshadripuram,Central Zone 2,RRR(Okalipuram)Junction,21.0,Tuesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: Sheshadripuram
    Zone: Central Zone 2
    Priority: Low
    Road Closure: False
    Hour: 21.0
    Day: Tuesday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.9183119,77.6213645,False,2023-11-28 21:58:52.355000+00:00,closed,ORR East 1,High,Madiwala,South Zone 2,SilkBoardJunc,21.0,Tuesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: ORR East 1
    Police Station: Madiwala
    Zone: South Zone 2
    Priority: High
    Road Closure: False
    Hour: 21.0
    Day: Tuesday
    Weekend: False
    "
unplanned,water_logging,13.0187377,77.5575234,False,2023-11-28 22:29:00.563000+00:00,closed,Tumkur Road,High,Yeshwanthpura,West Zone 2,YeshwanthpuraCircle,22.0,Tuesday,False,"
    Event Type: unplanned
    Cause: water_logging
    Corridor: Tumkur Road
    Police Station: Yeshwanthpura
    Zone: West Zone 2
    Priority: High
    Road Closure: False
    Hour: 22.0
    Day: Tuesday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.9817415,77.57036,False,2023-11-28 22:32:01.542000+00:00,closed,Non-corridor,Low,Sheshadripuram,Central Zone 2,PlatformRdJunction,22.0,Tuesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: Sheshadripuram
    Zone: Central Zone 2
    Priority: Low
    Road Closure: False
    Hour: 22.0
    Day: Tuesday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.989235,77.5503267,False,2023-11-28 23:32:15.147000+00:00,resolved,West of Chord Road,High,Vijayanagara,West Zone 2,ShivanahalliJunctionWOC,23.0,Tuesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: West of Chord Road
    Police Station: Vijayanagara
    Zone: West Zone 2
    Priority: High
    Road Closure: False
    Hour: 23.0
    Day: Tuesday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.9622433,77.5628658,False,2023-11-29 00:26:10.183000+00:00,closed,Mysore Road,High,Chamarajpet,Central Zone 2,SirsiCircle,0.0,Wednesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Mysore Road
    Police Station: Chamarajpet
    Zone: Central Zone 2
    Priority: High
    Road Closure: False
    Hour: 0.0
    Day: Wednesday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.9648247,77.5860978,True,2023-11-29 01:33:55.616000+00:00,closed,Mysore Road,High,Halasuru Gate,Central Zone 2,N R SquareJunc,1.0,Wednesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Mysore Road
    Police Station: Halasuru Gate
    Zone: Central Zone 2
    Priority: High
    Road Closure: True
    Hour: 1.0
    Day: Wednesday
    Weekend: False
    "
unplanned,vehicle_breakdown,13.0082175,77.5718546,False,2023-11-29 03:11:26.755000+00:00,closed,Non-corridor,Low,Sadashivanagar,West Zone 2,Malleswaram18thCrossRd-SampigeRdJunc,3.0,Wednesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: Sadashivanagar
    Zone: West Zone 2
    Priority: Low
    Road Closure: False
    Hour: 3.0
    Day: Wednesday
    Weekend: False
    "
unplanned,accident,13.041165,77.61586,False,2023-11-29 04:58:22.864000+00:00,closed,ORR North 1,High,Hennuru,North Zone 1,"VeerannapalyaJunction(BEL,HO)",4.0,Wednesday,False,"
    Event Type: unplanned
    Cause: accident
    Corridor: ORR North 1
    Police Station: Hennuru
    Zone: North Zone 1
    Priority: High
    Road Closure: False
    Hour: 4.0
    Day: Wednesday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.92517281,77.55040954,False,2023-11-29 05:06:58.281000+00:00,closed,ORR West 1,High,Banashankari,West Zone 2,KatriguppeJunction,5.0,Wednesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: ORR West 1
    Police Station: Banashankari
    Zone: West Zone 2
    Priority: High
    Road Closure: False
    Hour: 5.0
    Day: Wednesday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.9318961,77.5445289,False,2023-11-29 05:44:53.601000+00:00,closed,ORR West 1,High,Banashankari,West Zone 2,NCERT Junction,5.0,Wednesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: ORR West 1
    Police Station: Banashankari
    Zone: West Zone 2
    Priority: High
    Road Closure: False
    Hour: 5.0
    Day: Wednesday
    Weekend: False
    "
planned,procession,12.96781849,77.58867461,True,,closed,Mysore Road,High,Halasuru Gate,Central Zone 2,HudsonCircle,,,False,"
    Event Type: planned
    Cause: procession
    Corridor: Mysore Road
    Police Station: Halasuru Gate
    Zone: Central Zone 2
    Priority: High
    Road Closure: True
    Hour: nan
    Day: nan
    Weekend: False
    "
planned,procession,12.9760586,77.58741676,True,,closed,Non-corridor,Low,Cubbon Park,Central Zone 2,K R Circle,,,False,"
    Event Type: planned
    Cause: procession
    Corridor: Non-corridor
    Police Station: Cubbon Park
    Zone: Central Zone 2
    Priority: Low
    Road Closure: True
    Hour: nan
    Day: nan
    Weekend: False
    "
unplanned,vehicle_breakdown,12.9267553,77.5480187,False,2023-11-29 06:23:36.460000+00:00,closed,ORR West 1,High,Banashankari,West Zone 2,ItmaduJunction,6.0,Wednesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: ORR West 1
    Police Station: Banashankari
    Zone: West Zone 2
    Priority: High
    Road Closure: False
    Hour: 6.0
    Day: Wednesday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.8728187,77.651366,False,2023-11-29 06:36:11.844000+00:00,closed,Hosur Road,High,Electronic City,South Zone 2,NaganathapuraJunction,6.0,Wednesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Hosur Road
    Police Station: Electronic City
    Zone: South Zone 2
    Priority: High
    Road Closure: False
    Hour: 6.0
    Day: Wednesday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.916606,77.5727067,False,2023-11-29 06:55:28.686000+00:00,closed,Non-corridor,Low,Banashankari,West Zone 2,BanashankariBusStandJunc,6.0,Wednesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: Banashankari
    Zone: West Zone 2
    Priority: Low
    Road Closure: False
    Hour: 6.0
    Day: Wednesday
    Weekend: False
    "
unplanned,vehicle_breakdown,13.0100068,77.697073,False,2023-11-29 17:19:58.201000+00:00,closed,Non-corridor,Low,K.R. Pura,East Zone 2,Devasandra(k r puram),17.0,Wednesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: K.R. Pura
    Zone: East Zone 2
    Priority: Low
    Road Closure: False
    Hour: 17.0
    Day: Wednesday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.98424,77.7525821,False,2023-11-29 18:06:29.039000+00:00,closed,Non-corridor,Low,Mahadevapura,East Zone 1,HopefarmJunction,18.0,Wednesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: Mahadevapura
    Zone: East Zone 1
    Priority: Low
    Road Closure: False
    Hour: 18.0
    Day: Wednesday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.9156294,77.6232459,False,2023-11-29 18:49:31.587000+00:00,closed,ORR East 1,High,Mico Layout,South Zone 2,SilkBoardJunc,18.0,Wednesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: ORR East 1
    Police Station: Mico Layout
    Zone: South Zone 2
    Priority: High
    Road Closure: False
    Hour: 18.0
    Day: Wednesday
    Weekend: False
    "
unplanned,vehicle_breakdown,13.0105137,77.5836903,False,2023-11-29 19:07:39.288000+00:00,closed,Bellary Road 1,High,Sadashivanagar,West Zone 2,MekhriCircle,19.0,Wednesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Bellary Road 1
    Police Station: Sadashivanagar
    Zone: West Zone 2
    Priority: High
    Road Closure: False
    Hour: 19.0
    Day: Wednesday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.9153864,77.6238372,False,2023-11-29 19:35:36.891000+00:00,closed,ORR East 1,High,HSR Layout,South Zone 2,SilkBoardJunc,19.0,Wednesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: ORR East 1
    Police Station: HSR Layout
    Zone: South Zone 2
    Priority: High
    Road Closure: False
    Hour: 19.0
    Day: Wednesday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.9185257,77.5640918,False,2023-11-29 19:39:38.889000+00:00,closed,ORR West 1,High,Banashankari,West Zone 2,KadirenahalliJunction,19.0,Wednesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: ORR West 1
    Police Station: Banashankari
    Zone: West Zone 2
    Priority: High
    Road Closure: False
    Hour: 19.0
    Day: Wednesday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.9800837,77.5708938,False,2023-11-29 20:08:01.121000+00:00,closed,Non-corridor,Low,Chamarajpet,Central Zone 2,KhodaysCircle(DV UrsCircle),20.0,Wednesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: Chamarajpet
    Zone: Central Zone 2
    Priority: Low
    Road Closure: False
    Hour: 20.0
    Day: Wednesday
    Weekend: False
    "
unplanned,others,13.0347871,77.5299203,False,2023-11-29 20:08:08.352000+00:00,active,Tumkur Road,High,Yeshwanthpura,West Zone 1,SRS Peenya Junc,20.0,Wednesday,False,"
    Event Type: unplanned
    Cause: others
    Corridor: Tumkur Road
    Police Station: Yeshwanthpura
    Zone: West Zone 1
    Priority: High
    Road Closure: False
    Hour: 20.0
    Day: Wednesday
    Weekend: False
    "
unplanned,road_conditions,12.9841251,77.7523025,False,2023-11-29 20:33:58.294000+00:00,closed,Non-corridor,Low,Mahadevapura,East Zone 1,HopefarmJunction,20.0,Wednesday,False,"
    Event Type: unplanned
    Cause: road_conditions
    Corridor: Non-corridor
    Police Station: Mahadevapura
    Zone: East Zone 1
    Priority: Low
    Road Closure: False
    Hour: 20.0
    Day: Wednesday
    Weekend: False
    "
unplanned,vehicle_breakdown,13.0158983,77.5634567,False,2023-12-02 02:55:08.550000+00:00,closed,Tumkur Road,High,Sadashivanagar,West Zone 2,TataInstituteCircle,2.0,Saturday,True,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Tumkur Road
    Police Station: Sadashivanagar
    Zone: West Zone 2
    Priority: High
    Road Closure: False
    Hour: 2.0
    Day: Saturday
    Weekend: True
    "
unplanned,vehicle_breakdown,13.0124854,77.5690706,False,2023-11-29 20:33:24.731000+00:00,closed,Non-corridor,Low,Sadashivanagar,West Zone 2,TataInstituteCircle,20.0,Wednesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: Sadashivanagar
    Zone: West Zone 2
    Priority: Low
    Road Closure: False
    Hour: 20.0
    Day: Wednesday
    Weekend: False
    "
unplanned,others,12.9835042,77.7542333,False,2023-11-29 20:37:30.607000+00:00,closed,Non-corridor,Low,Mahadevapura,East Zone 1,HopefarmJunction,20.0,Wednesday,False,"
    Event Type: unplanned
    Cause: others
    Corridor: Non-corridor
    Police Station: Mahadevapura
    Zone: East Zone 1
    Priority: Low
    Road Closure: False
    Hour: 20.0
    Day: Wednesday
    Weekend: False
    "
unplanned,road_conditions,13.014242,77.5837912,False,2023-11-29 20:54:03.746000+00:00,closed,Bellary Road 1,High,Sadashivanagar,West Zone 2,MekhriCircle,20.0,Wednesday,False,"
    Event Type: unplanned
    Cause: road_conditions
    Corridor: Bellary Road 1
    Police Station: Sadashivanagar
    Zone: West Zone 2
    Priority: High
    Road Closure: False
    Hour: 20.0
    Day: Wednesday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.9604518,77.5568989,False,2023-11-29 21:11:34.473000+00:00,closed,Mysore Road,High,Chamarajpet,Central Zone 2,BangaloreBodyBuildersJunc,21.0,Wednesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Mysore Road
    Police Station: Chamarajpet
    Zone: Central Zone 2
    Priority: High
    Road Closure: False
    Hour: 21.0
    Day: Wednesday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.9588379,77.5167415,False,2023-11-29 21:52:18.292000+00:00,closed,Non-corridor,Low,Byatarayanapura,West Zone 1,Nagarbhavi,21.0,Wednesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: Byatarayanapura
    Zone: West Zone 1
    Priority: Low
    Road Closure: False
    Hour: 21.0
    Day: Wednesday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.9820162,77.5946442,False,2023-11-29 22:11:35.338000+00:00,closed,CBD 2,High,Cubbon Park,Central Zone 2,PoliceTimmaiahCircle(GPO),22.0,Wednesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: CBD 2
    Police Station: Cubbon Park
    Zone: Central Zone 2
    Priority: High
    Road Closure: False
    Hour: 22.0
    Day: Wednesday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.9567627,77.5487381,False,2023-11-29 23:22:55.321000+00:00,closed,Mysore Road,High,Magadi Road,Central Zone 2,toll gate mysore road,23.0,Wednesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Mysore Road
    Police Station: Magadi Road
    Zone: Central Zone 2
    Priority: High
    Road Closure: False
    Hour: 23.0
    Day: Wednesday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.9600442,77.5152153,False,2023-11-29 23:25:53.614000+00:00,closed,Non-corridor,Low,Jnanabharathi,West Zone 1,Nagarbhavi,23.0,Wednesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: Jnanabharathi
    Zone: West Zone 1
    Priority: Low
    Road Closure: False
    Hour: 23.0
    Day: Wednesday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.9098679,77.5728551,False,2023-11-29 23:25:41.227000+00:00,closed,ORR West 1,High,K.S. Layout,South Zone 1,KanakapuraRd-RingRdJunction,23.0,Wednesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: ORR West 1
    Police Station: K.S. Layout
    Zone: South Zone 1
    Priority: High
    Road Closure: False
    Hour: 23.0
    Day: Wednesday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.9241444,77.6284508,True,2023-11-29 23:26:22.608000+00:00,closed,Non-corridor,Low,Madiwala,South Zone 2,Krupanidhi College,23.0,Wednesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: Madiwala
    Zone: South Zone 2
    Priority: Low
    Road Closure: True
    Hour: 23.0
    Day: Wednesday
    Weekend: False
    "
unplanned,vehicle_breakdown,13.0170526,77.6610443,False,2023-11-29 23:45:50.690000+00:00,closed,ORR North 1,High,Banaswadi,East Zone 2,RamamurthyNagarJunction,23.0,Wednesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: ORR North 1
    Police Station: Banaswadi
    Zone: East Zone 2
    Priority: High
    Road Closure: False
    Hour: 23.0
    Day: Wednesday
    Weekend: False
    "
unplanned,others,12.9601274,77.5151466,False,2023-11-29 23:48:40.754000+00:00,closed,Non-corridor,Low,Jnanabharathi,West Zone 1,Nagarbhavi,23.0,Wednesday,False,"
    Event Type: unplanned
    Cause: others
    Corridor: Non-corridor
    Police Station: Jnanabharathi
    Zone: West Zone 1
    Priority: Low
    Road Closure: False
    Hour: 23.0
    Day: Wednesday
    Weekend: False
    "
unplanned,vehicle_breakdown,13.0379791,77.5213339,False,2023-11-29 23:57:38.682000+00:00,closed,Tumkur Road,High,Peenya,West Zone 1,PeenyaPoliceStation,23.0,Wednesday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Tumkur Road
    Police Station: Peenya
    Zone: West Zone 1
    Priority: High
    Road Closure: False
    Hour: 23.0
    Day: Wednesday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.985467,77.6440847,True,2023-11-30 00:33:36.699000+00:00,closed,Old Madras Road,High,Banaswadi,Central Zone 1,OldMadrasRd-80FeetRdJunc,0.0,Thursday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Old Madras Road
    Police Station: Banaswadi
    Zone: Central Zone 1
    Priority: High
    Road Closure: True
    Hour: 0.0
    Day: Thursday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.9650521,77.5841699,False,2023-11-30 01:52:49.288000+00:00,closed,Mysore Road,High,Halasuru Gate,Central Zone 2,TownhallJunction,1.0,Thursday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Mysore Road
    Police Station: Halasuru Gate
    Zone: Central Zone 2
    Priority: High
    Road Closure: False
    Hour: 1.0
    Day: Thursday
    Weekend: False
    "
unplanned,water_logging,13.010126,77.697428,False,2023-11-30 01:54:31.241000+00:00,closed,Non-corridor,Low,K.R. Pura,East Zone 2,Devasandra(k r puram),1.0,Thursday,False,"
    Event Type: unplanned
    Cause: water_logging
    Corridor: Non-corridor
    Police Station: K.R. Pura
    Zone: East Zone 2
    Priority: Low
    Road Closure: False
    Hour: 1.0
    Day: Thursday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.9596289,77.5935194,False,2023-11-30 01:54:32.178000+00:00,closed,Non-corridor,Low,Halasuru Gate,Central Zone 2,BloodBankCircle,1.0,Thursday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: Halasuru Gate
    Zone: Central Zone 2
    Priority: Low
    Road Closure: False
    Hour: 1.0
    Day: Thursday
    Weekend: False
    "
unplanned,others,12.9715567,77.61055,False,2023-11-30 02:27:32.889000+00:00,closed,Old Madras Road,High,Ashok Nagar,Central Zone 1,MayohallJunction,2.0,Thursday,False,"
    Event Type: unplanned
    Cause: others
    Corridor: Old Madras Road
    Police Station: Ashok Nagar
    Zone: Central Zone 1
    Priority: High
    Road Closure: False
    Hour: 2.0
    Day: Thursday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.9678645,77.58707,False,2023-11-30 03:17:48.224000+00:00,closed,Mysore Road,High,Halasuru Gate,Central Zone 2,PoliceCornerJunc,3.0,Thursday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Mysore Road
    Police Station: Halasuru Gate
    Zone: Central Zone 2
    Priority: High
    Road Closure: False
    Hour: 3.0
    Day: Thursday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.975301,77.5528909,False,2023-11-30 04:23:01.188000+00:00,closed,Magadi Road,High,Magadi Road,West Zone 2,PrasannaJunction,4.0,Thursday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Magadi Road
    Police Station: Magadi Road
    Zone: West Zone 2
    Priority: High
    Road Closure: False
    Hour: 4.0
    Day: Thursday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.9591628,77.6564583,False,2023-11-30 04:38:28.031000+00:00,closed,Old Airport Road,High,Jeevanbheemanagar,Central Zone 1,ISRO Junction-Airport rd,4.0,Thursday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Old Airport Road
    Police Station: Jeevanbheemanagar
    Zone: Central Zone 1
    Priority: High
    Road Closure: False
    Hour: 4.0
    Day: Thursday
    Weekend: False
    "
unplanned,vehicle_breakdown,13.1903941,77.645517,False,2023-11-30 04:51:58.678000+00:00,closed,Bellary Road 2,High,Chikkajala,Unknown,SadahalliGateJunc(AirportRd),4.0,Thursday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Bellary Road 2
    Police Station: Chikkajala
    Zone: Unknown
    Priority: High
    Road Closure: False
    Hour: 4.0
    Day: Thursday
    Weekend: False
    "
unplanned,vehicle_breakdown,13.0431399,77.5569094,True,2023-11-30 05:08:18.715000+00:00,closed,ORR North 2,High,Jalahalli,North Zone 2,BEL Circle,5.0,Thursday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: ORR North 2
    Police Station: Jalahalli
    Zone: North Zone 2
    Priority: High
    Road Closure: True
    Hour: 5.0
    Day: Thursday
    Weekend: False
    "
unplanned,vehicle_breakdown,12.9846285,77.5721881,False,2023-11-30 05:13:35.700000+00:00,closed,Non-corridor,Low,Sheshadripuram,Central Zone 2,KrishnaFlourMill,5.0,Thursday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Non-corridor
    Police Station: Sheshadripuram
    Zone: Central Zone 2
    Priority: Low
    Road Closure: False
    Hour: 5.0
    Day: Thursday
    Weekend: False
    "
unplanned,vehicle_breakdown,13.0428559,77.5141114,False,2023-11-30 05:25:24.987000+00:00,closed,Tumkur Road,High,Chikkabanavara,North Zone 2,Chokasandra (Tumkur road),5.0,Thursday,False,"
    Event Type: unplanned
    Cause: vehicle_breakdown
    Corridor: Tumkur Road
    Police Station: Chikkabanavara
    Zone: North Zone 2
    Priority: High
    Road Closure: False
    Hour: 5.0
    Day: Thursday
    Weekend: False
    "
